id,usr,lat,long,created_at
654013101445132289,486650684,-34.60929879,-58.39097448,Tue Oct 13 19:17:29 +0000 2015
654010455728521216,2331138912,-34.7816933,-58.1833722,Tue Oct 13 19:06:58 +0000 2015
654006212879478784,193388475,-34.6333,-58.35,Tue Oct 13 18:50:06 +0000 2015
654006110408585216,2239726243,-22.8864668,-43.5699747,Tue Oct 13 18:49:42 +0000 2015
654002892039430148,2620386171,-19.4106507,-40.5384984,Tue Oct 13 18:36:54 +0000 2015
653997499795959808,379980696,-37.1167,-56.8333,Tue Oct 13 18:15:29 +0000 2015
653993513978331136,214345192,-34.63567965,-58.36240053,Tue Oct 13 17:59:39 +0000 2015
653986044598222848,177675973,-12.06664,-75.20895,Tue Oct 13 17:29:58 +0000 2015
653984689364070404,151111729,-34.64176599,-58.36510085,Tue Oct 13 17:24:35 +0000 2015
653984115499380736,2892288857,-15.914352,-48.0529089,Tue Oct 13 17:22:18 +0000 2015
653978747670925312,2969879907,-14.8037415,-39.0374794,Tue Oct 13 17:00:58 +0000 2015
653978376433205248,1726463346,-36.7960739,-59.8787802,Tue Oct 13 16:59:29 +0000 2015
653975003524952064,2167593374,-34.5658217,-58.6725435,Tue Oct 13 16:46:05 +0000 2015
653973560936034306,68152107,-22.8905489,-43.4898937,Tue Oct 13 16:40:21 +0000 2015
653965030803800064,2598422162,-34.6248778,-58.4271198,Tue Oct 13 16:06:28 +0000 2015
653963224338038784,3824620516,-22.9111901,-43.1743441,Tue Oct 13 15:59:17 +0000 2015
653959965980368897,171324157,-34.5536,-58.4642715,Tue Oct 13 15:46:20 +0000 2015
653959122241634304,372961886,-20.4035607,-42.8899011,Tue Oct 13 15:42:59 +0000 2015
653956203253506048,1081259432,-22.645475,-43.25056125,Tue Oct 13 15:31:23 +0000 2015
653955728827379712,367819861,-20.1598133,-40.2680216,Tue Oct 13 15:29:30 +0000 2015
653953633948696576,2585694675,-19.8071841,-43.9740801,Tue Oct 13 15:21:10 +0000 2015
653952479160336384,1954460570,-38.0131314,-57.6081992,Tue Oct 13 15:16:35 +0000 2015
653951412506886145,3031602081,-22.9468783,-43.6817799,Tue Oct 13 15:12:21 +0000 2015
653951057320611840,557338498,-37.4456179,-57.7266382,Tue Oct 13 15:10:56 +0000 2015
653949797116854276,1029249024,-15.67991,-48.19456,Tue Oct 13 15:05:56 +0000 2015
653948042287165440,750367993,-22.8612656,-43.2714769,Tue Oct 13 14:58:57 +0000 2015
653946915634171904,74786586,-21.75826438,-41.35230252,Tue Oct 13 14:54:29 +0000 2015
653945530725330944,2871485190,-22.93543606,-43.34908675,Tue Oct 13 14:48:58 +0000 2015
653945408373153792,189738806,-37.25,-56.91666667,Tue Oct 13 14:48:29 +0000 2015
653942355741966336,174801035,-34.69074225,-58.5139471,Tue Oct 13 14:36:21 +0000 2015
653941000692477952,2155280223,-34.8067486,-58.1870976,Tue Oct 13 14:30:58 +0000 2015
653940652380672000,3233951905,-34.4896018,-58.5006576,Tue Oct 13 14:29:35 +0000 2015
653940060069457920,484942800,-22.3019735,-48.5391819,Tue Oct 13 14:27:14 +0000 2015
653939423118258177,484942800,-22.3019626,-48.5391817,Tue Oct 13 14:24:42 +0000 2015
653936895047671808,2440674406,-19.93382907,-43.94316673,Tue Oct 13 14:14:39 +0000 2015
653935559434457089,118927744,-34.6359952,-58.36476686,Tue Oct 13 14:09:21 +0000 2015
653935233721597953,174843301,-12.97829309,-38.43443361,Tue Oct 13 14:08:03 +0000 2015
653933899672875009,3424555757,-12.98076616,-38.43517542,Tue Oct 13 14:02:45 +0000 2015
653928618033291264,184591128,-22.7627687,-43.3134151,Tue Oct 13 13:41:46 +0000 2015
653928096257736704,247319119,-34.63570613,-58.36470723,Tue Oct 13 13:39:42 +0000 2015
653916353250914304,376004197,-19.95359,-43.91575,Tue Oct 13 12:53:02 +0000 2015
653915981786517504,376004197,-19.95359,-43.91575,Tue Oct 13 12:51:33 +0000 2015
653915552558239744,184892542,-34.8581639,-58.3757641,Tue Oct 13 12:49:51 +0000 2015
653913931023450112,547051556,-22.1575,-43.2906,Tue Oct 13 12:43:24 +0000 2015
653912354845908992,208697945,-34.672865,-58.477455,Tue Oct 13 12:37:09 +0000 2015
653906291618914304,185805982,-36.8823381,-60.3267136,Tue Oct 13 12:13:03 +0000 2015
653903825070391296,323589579,-21.75238208,-43.35943452,Tue Oct 13 12:03:15 +0000 2015
653903811493367808,52631939,-34.672865,-58.477455,Tue Oct 13 12:03:12 +0000 2015
653901496866746368,539314540,-19.8494245,-43.96598193,Tue Oct 13 11:54:00 +0000 2015
653899656989134848,2245927536,-20.3568441,-40.3899849,Tue Oct 13 11:46:41 +0000 2015
653882911255621633,327612530,-34.765815,-58.30179333,Tue Oct 13 10:40:09 +0000 2015
653880875004903424,3378106463,-22.7135073,-43.7276643,Tue Oct 13 10:32:03 +0000 2015
653877623467188224,323589579,-21.75238208,-43.35943452,Tue Oct 13 10:19:08 +0000 2015
653871469747945472,2665236993,-19.47433604,-42.54774515,Tue Oct 13 09:54:41 +0000 2015
653858234638430210,1431354001,-12.90168939,-38.47968687,Tue Oct 13 09:02:05 +0000 2015
653851172915310592,2690981383,-12.97387569,-38.42930138,Tue Oct 13 08:34:02 +0000 2015
653851104401297408,2690981383,-12.90168939,-38.47968687,Tue Oct 13 08:33:45 +0000 2015
653850113215963136,2690981383,-12.9763102,-38.42680448,Tue Oct 13 08:29:49 +0000 2015
653819660308205568,636692212,-34.75438333,-58.22386667,Tue Oct 13 06:28:49 +0000 2015
653817163925557248,1976246480,-38.0511501,-57.5811036,Tue Oct 13 06:18:53 +0000 2015
653813097409474560,2720326890,-19.9868594,-44.0331393,Tue Oct 13 06:02:44 +0000 2015
653810999879958528,1124201593,-35.165079,-58.244807,Tue Oct 13 05:54:24 +0000 2015
653810280057708544,2720326890,-19.9868544,-44.0331815,Tue Oct 13 05:51:32 +0000 2015
653809973567332356,598713080,-15.7794744,-47.7792287,Tue Oct 13 05:50:19 +0000 2015
653806731357757440,2620386171,-19.4109462,-40.5383363,Tue Oct 13 05:37:26 +0000 2015
653795341775540224,1332342894,-38.7415108,-62.2184644,Tue Oct 13 04:52:11 +0000 2015
653789042933407744,3065051776,-22.86966847,-43.09080281,Tue Oct 13 04:27:09 +0000 2015
653788725462351872,3342877492,-22.9049586,-43.7029522,Tue Oct 13 04:25:53 +0000 2015
653785471944925184,3065051776,-22.869789,-43.091029,Tue Oct 13 04:12:57 +0000 2015
653784048788238336,1284381564,-36.9142488,-60.3186062,Tue Oct 13 04:07:18 +0000 2015
653781419911708672,40080484,-15.82448726,-47.90619473,Tue Oct 13 03:56:51 +0000 2015
653780972488523776,1332342894,-38.7415797,-62.2184733,Tue Oct 13 03:55:05 +0000 2015
653780782503165952,822613004,-34.60626279,-58.3767421,Tue Oct 13 03:54:19 +0000 2015
653778313773752320,70170202,-34.61804751,-58.43656481,Tue Oct 13 03:44:31 +0000 2015
653778203627155457,2738722546,-19.79015981,-42.14138573,Tue Oct 13 03:44:05 +0000 2015
653776858903912448,2645887403,-34.66166979,-58.47627545,Tue Oct 13 03:38:44 +0000 2015
653775971343073280,3330279778,-19.9537798,-44.0413793,Tue Oct 13 03:35:12 +0000 2015
653774324466348032,3347689101,-19.95402723,-44.00349687,Tue Oct 13 03:28:40 +0000 2015
653773534456586240,1081259432,-22.645451,-43.250554,Tue Oct 13 03:25:31 +0000 2015
653772638234525696,237763462,-34.3387587,-58.8014782,Tue Oct 13 03:21:58 +0000 2015
653770449961250816,3308030872,-51.6427386,-69.2070585,Tue Oct 13 03:13:16 +0000 2015
653766662852866048,187564936,-9.96433853,-67.8116405,Tue Oct 13 02:58:13 +0000 2015
653764778574376961,3382596453,-22.853148,-43.4773274,Tue Oct 13 02:50:44 +0000 2015
653764197604569088,1573636904,-34.7854783,-58.2264529,Tue Oct 13 02:48:25 +0000 2015
653763394466660352,258651533,-34.7635899,-58.3459139,Tue Oct 13 02:45:14 +0000 2015
653763089448456192,3550776136,-12.1131447,-77.0052984,Tue Oct 13 02:44:01 +0000 2015
653761709384056833,630617775,-8.9051916,-36.4819593,Tue Oct 13 02:38:32 +0000 2015
653759334774648832,2411589410,-22.84692773,-43.28251,Tue Oct 13 02:29:06 +0000 2015
653759036266020864,3298251888,-34.6993895,-58.7445279,Tue Oct 13 02:27:55 +0000 2015
653758218523516928,2167213208,-40.79637493,-62.97326163,Tue Oct 13 02:24:40 +0000 2015
653757832425263105,166594744,-34.9035021,-58.3773546,Tue Oct 13 02:23:08 +0000 2015
653757111474782208,3350517653,-9.54761744,-35.71469962,Tue Oct 13 02:20:16 +0000 2015
653756972781580289,1021170794,-34.6111679,-58.3792801,Tue Oct 13 02:19:43 +0000 2015
653755773835681792,1976246480,-38.0511477,-57.5810922,Tue Oct 13 02:14:57 +0000 2015
653754936824569856,3662666418,-22.7884387,-43.4085872,Tue Oct 13 02:11:37 +0000 2015
653754905358925824,333435881,-15.6340542,-47.8292105,Tue Oct 13 02:11:30 +0000 2015
653754242130386944,2620386171,-19.4109309,-40.5384336,Tue Oct 13 02:08:52 +0000 2015
653753619855114240,250285100,-34.7542529,-58.2037319,Tue Oct 13 02:06:23 +0000 2015
653753468235202561,3298251888,-34.6993595,-58.7445749,Tue Oct 13 02:05:47 +0000 2015
653753252350164992,448464111,-34.63555556,-58.36472222,Tue Oct 13 02:04:56 +0000 2015
653753021382459392,3662666418,-22.7884662,-43.40857,Tue Oct 13 02:04:01 +0000 2015
653752881317736449,314699967,-34.75845833,-55.70634167,Tue Oct 13 02:03:27 +0000 2015
653749897959747584,2976159951,-22.794843,-43.2920602,Tue Oct 13 01:51:36 +0000 2015
653748773466804224,2295870712,-34.75,-58.5833,Tue Oct 13 01:47:08 +0000 2015
653748227649482752,3188130748,-23.009412,-43.428696,Tue Oct 13 01:44:58 +0000 2015
653747050287362052,377479399,-19.9358577,-44.12059,Tue Oct 13 01:40:17 +0000 2015
653745849365852160,2339475648,-22.8242783,-42.9753629,Tue Oct 13 01:35:31 +0000 2015
653745838502604800,262806768,-23.0033869,-43.449105,Tue Oct 13 01:35:28 +0000 2015
653744337352830976,2297215392,-34.7376238,-58.4498429,Tue Oct 13 01:29:30 +0000 2015
653744025363738625,2774229730,-34.42218828,-58.58026358,Tue Oct 13 01:28:16 +0000 2015
653742754325991428,2239726243,-22.8864655,-43.5699651,Tue Oct 13 01:23:13 +0000 2015
653741086670745600,94415147,-22.50418189,-41.92252952,Tue Oct 13 01:16:35 +0000 2015
653740671153520642,336164741,-22.92118264,-43.21748854,Tue Oct 13 01:14:56 +0000 2015
653738852654444544,1566962178,-22.92998887,-43.3576918,Tue Oct 13 01:07:43 +0000 2015
653738414802620416,270606604,-34.5939445,-58.3933873,Tue Oct 13 01:05:58 +0000 2015
653736801933361154,2715110651,-12.26447563,-38.95517528,Tue Oct 13 00:59:34 +0000 2015
653736652578365440,2539980069,-34.7085663,-58.354333,Tue Oct 13 00:58:58 +0000 2015
653735500864471040,2504662349,-22.9264805,-43.55384493,Tue Oct 13 00:54:23 +0000 2015
653733930982486016,44548034,-34.672865,-58.477455,Tue Oct 13 00:48:09 +0000 2015
653730450297495552,1279059121,-22.8812365,-43.3008103,Tue Oct 13 00:34:19 +0000 2015
653728487505797120,868973605,-22.678246,-43.44468,Tue Oct 13 00:26:31 +0000 2015
653726503046221829,2358498894,-34.62815558,-58.36927404,Tue Oct 13 00:18:38 +0000 2015
653724502082371585,191616058,-34.58956925,-58.42538519,Tue Oct 13 00:10:41 +0000 2015
653723949348585472,898520724,-34.52222222,-58.7,Tue Oct 13 00:08:29 +0000 2015
653720393736454144,1031174695,-19.7466336,-45.261958,Mon Oct 12 23:54:22 +0000 2015
653718689716420608,275636607,-19.46885,-44.24742,Mon Oct 12 23:47:35 +0000 2015
653718218922704897,178383642,-22.81133589,-43.42082851,Mon Oct 12 23:45:43 +0000 2015
653717544524750852,167592885,-12.97450164,-38.41986001,Mon Oct 12 23:43:02 +0000 2015
